ENSG00000174429	0.212
ENSG00000163322	0.212
ENSG00000165660	0.212
ENSG00000159842	0.212
ENSG00000276016	0.212
ENSG00000278741	0.212
ENSG00000146109	0.212
ENSG00000292169	0.212
ENSG00000151136	2.563
ENSG00000275176	5.429
ENSG00000278540	5.429
ENSG00000076555	5.429
ENSG00000151498	5.429
ENSG00000177646	1.796
ENSG00000115361	5.429
ENSG00000117054	5.429
ENSG00000122971	5.429
ENSG00000072778	5.429
ENSG00000072818	0.212
ENSG00000288169	0.212
ENSG00000114331	0.212
ENSG00000169359	2.037
ENSG00000181513	3.844
ENSG00000107897	6.406
ENSG00000230124	3.844
ENSG00000176244	3.632
ENSG00000103740	3.844
ENSG00000130377	3.632
ENSG00000155368	3.844
ENSG00000111271	3.844
ENSG00000240303	3.844
ENSG00000196177	5.429
ENSG00000102977	0.212
ENSG00000130234	1.733
ENSG00000167769	6.195
ENSG00000177076	5.458
ENSG00000078124	6.195
ENSG00000087085	-1.041
ENSG00000159640	1.733
ENSG00000129749	-3.695
ENSG00000120903	-3.695
ENSG00000080644	-3.484
ENSG00000101204	-3.484
ENSG00000169684	-3.695
ENSG00000147434	-3.484
ENSG00000175344	-3.695
ENSG00000274542	-3.695
ENSG00000174343	-3.695
ENSG00000138435	-3.695
ENSG00000160716	-3.695
ENSG00000147432	-3.695
ENSG00000117971	-3.695
ENSG00000170175	-3.484
ENSG00000283946	-3.484
ENSG00000135902	-3.484
ENSG00000108556	-3.695
ENSG00000196811	-3.695
ENSG00000100813	0.212
ENSG00000061938	5.429
ENSG00000150756	2.774
ENSG00000213088	0.005
ENSG00000144648	0.005
ENSG00000144476	0.217
ENSG00000129048	0.005
ENSG00000136518	0.212
ENSG00000148156	0.212
ENSG00000131473	5.429
ENSG00000168539	0.217
ENSG00000181072	0.217
ENSG00000133019	0.217
ENSG00000180720	0.217
ENSG00000184984	0.217
ENSG00000153086	3.632
ENSG00000162390	3.844
ENSG00000172497	3.844
ENSG00000112304	3.844
ENSG00000122729	3.844
ENSG00000100412	3.844
ENSG00000184227	1.585
ENSG00000119673	1.796
ENSG00000177465	1.796
ENSG00000205669	1.585
ENSG00000101473	1.585
ENSG00000123130	0.212
ENSG00000161533	5.429
ENSG00000168306	0.212
ENSG00000087008	0.212
ENSG00000153093	3.632
ENSG00000183760	-0.805
ENSG00000164062	1.796
ENSG00000004779	0.212
ENSG00000111644	-3.7
ENSG00000100312	-4.673
ENSG00000291368	-4.673
ENSG00000183747	3.844
ENSG00000066813	3.844
ENSG00000154930	3.844
ENSG00000131069	3.844
ENSG00000167107	3.844
ENSG00000176715	3.632
ENSG00000157426	3.844
ENSG00000151726	2.037
ENSG00000123983	2.774
ENSG00000068366	2.774
ENSG00000197142	2.774
ENSG00000164398	2.563
ENSG00000166743	3.844
ENSG00000005187	3.844
ENSG00000215009	3.632
ENSG00000183549	3.844
ENSG00000173124	3.632
ENSG00000111058	3.844
ENSG00000107796	0.212
ENSG00000169067	0.212
ENSG00000075624	0.212
ENSG00000159251	0.212
ENSG00000184009	0.212
ENSG00000291420	0.212
ENSG00000185231	1.826
ENSG00000163017	0.212
ENSG00000188493	1.796
ENSG00000072110	3.844
ENSG00000077522	3.844
ENSG00000248746	3.844
ENSG00000130402	3.844
ENSG00000282844	3.844
ENSG00000143632	0.212
ENSG00000115073	0.212
ENSG00000291597	0.212
ENSG00000138107	0.212
ENSG00000135503	3.554
ENSG00000123612	4.079
ENSG00000139567	1.733
ENSG00000115170	3.554
ENSG00000243989	5.217
ENSG00000108381	5.217
ENSG00000132744	3.632
ENSG00000119640	1.796
ENSG00000170634	1.796
ENSG00000137845	1.733
ENSG00000073670	-3.695
ENSG00000148848	1.733
ENSG00000143537	1.733
ENSG00000151694	1.733
ENSG00000168619	-3.695
ENSG00000278548	-3.695
ENSG00000135074	1.522
ENSG00000120907	0.217
ENSG00000170214	0.217
ENSG00000171873	1.826
ENSG00000134007	1.522
ENSG00000139985	1.522
ENSG00000008277	-3.484
ENSG00000114948	-3.695
ENSG00000042980	1.522
ENSG00000168594	-3.695
ENSG00000150594	0.217
ENSG00000274286	0.742
ENSG00000184160	0.005
ENSG00000093072	-1.041
ENSG00000134249	1.522
ENSG00000197140	-3.484
ENSG00000275594	-3.484
ENSG00000149451	1.522
ENSG00000168803	5.217
ENSG00000104755	-3.484
ENSG00000276286	-3.484
ENSG00000069206	-3.695
ENSG00000151651	1.522
ENSG00000168615	1.733
ENSG00000105963	0.212
ENSG00000018510	5.429
ENSG00000065457	5.429
ENSG00000189007	5.217
ENSG00000196839	5.429
ENSG00000063761	5.217
ENSG00000133597	7.78
ENSG00000173137	2.563
ENSG00000285451	2.563
ENSG00000197953	-3.936
ENSG00000261846	-3.936
ENSG00000188984	1.585
ENSG00000204518	3.411
ENSG00000164742	5.669
ENSG00000078295	5.669
ENSG00000138031	5.669
ENSG00000129467	5.669
ENSG00000284814	5.669
ENSG00000173175	5.669
ENSG00000174233	5.669
ENSG00000121281	5.458
ENSG00000155897	5.669
ENSG00000162104	5.669
ENSG00000143199	3.632
ENSG00000087274	0.212
ENSG00000075340	0.212
ENSG00000148700	0.212
ENSG00000134028	-1.041
ENSG00000118492	3.632
ENSG00000187758	3.844
ENSG00000196616	3.844
ENSG00000248144	3.844
ENSG00000198099	3.844
ENSG00000172955	3.844
ENSG00000196344	3.632
ENSG00000197894	3.844
ENSG00000182035	2.563
ENSG00000184163	-4.437
ENSG00000181092	-6.046
ENSG00000117155	0.212
ENSG00000156110	5.429
ENSG00000128165	-5.309
ENSG00000224420	-5.521
ENSG00000148926	-5.309
ENSG00000101544	0.212
ENSG00000101126	0.212
ENSG00000159322	1.517
ENSG00000149313	3.844
ENSG00000144843	3.632
ENSG00000170222	3.844
ENSG00000116863	3.844
ENSG00000043591	0.217
ENSG00000169252	3.849
ENSG00000188778	0.005
ENSG00000130706	0.212
ENSG00000161513	3.844
ENSG00000101220	0.212
ENSG00000151729	6.406
ENSG00000005022	6.406
ENSG00000169100	6.406
ENSG00000292334	6.406
ENSG00000151475	6.195
ENSG00000111863	2.563
ENSG00000137714	3.844
ENSG00000106624	-4.437
ENSG00000139154	0.212
ENSG00000181915	3.632
ENSG00000177943	-3.695
ENSG00000078403	0.212
ENSG00000275851	0.212
ENSG00000275023	0.212
ENSG00000157510	0.212
ENSG00000169129	0.212
ENSG00000213190	0.212
ENSG00000171843	0.212
ENSG00000130396	0.212
ENSG00000079557	-6.258
ENSG00000196526	0.212
ENSG00000172493	0.212
ENSG00000155966	0.212
ENSG00000144218	0.212
ENSG00000072364	0.212
ENSG00000135537	3.632
ENSG00000145375	3.844
ENSG00000171763	3.844
ENSG00000141385	7.991
ENSG00000119844	0.212
ENSG00000139133	2.563
ENSG00000175548	2.563
ENSG00000102393	-1.041
ENSG00000157985	3.844
ENSG00000135439	3.844
ENSG00000133612	3.844
ENSG00000173744	-0.525
ENSG00000106351	0.212
ENSG00000164252	0.212
ENSG00000006530	0.212
ENSG00000262327	0.212
ENSG00000013375	5.429
ENSG00000123908	3.844
ENSG00000126070	3.844
ENSG00000106541	-3.7
ENSG00000173467	-3.7
ENSG00000197177	1.826
ENSG00000020181	-3.484
ENSG00000152990	-3.695
ENSG00000181790	-3.484
ENSG00000121753	-3.484
ENSG00000135298	-3.484
ENSG00000111452	-3.695
ENSG00000174837	-3.695
ENSG00000127507	-3.695
ENSG00000131355	-3.695
ENSG00000123146	-3.484
ENSG00000153292	-3.695
ENSG00000173567	-3.695
ENSG00000153294	-3.695
ENSG00000069122	-3.484
ENSG00000205336	-0.063
ENSG00000173698	-3.484
ENSG00000182885	-3.695
ENSG00000156920	-3.695
ENSG00000159618	-3.695
ENSG00000112414	-3.484
ENSG00000144820	-3.695
ENSG00000188157	-2.414
ENSG00000072071	0.148
ENSG00000288324	0.148
ENSG00000117114	-3.484
ENSG00000150471	0.148
ENSG00000162618	-3.695
ENSG00000159723	-5.521
ENSG00000164199	-2.958
ENSG00000172482	3.844
ENSG00000113492	0.212
ENSG00000144891	3.637
ENSG00000180772	3.637
ENSG00000126705	0.212
ENSG00000135541	0.212
ENSG00000185567	0.212
ENSG00000124942	0.212
ENSG00000106546	0.212
ENSG00000100591	0.212
ENSG00000111732	5.429
ENSG00000186063	0.212
ENSG00000126878	3.844
ENSG00000204472	3.844
ENSG00000206428	3.844
ENSG00000235985	3.844
ENSG00000237727	3.844
ENSG00000234836	3.844
ENSG00000235588	3.844
ENSG00000156709	3.844
ENSG00000183773	3.632
ENSG00000146416	2.563
ENSG00000164022	0.212
ENSG00000148798	0.212
ENSG00000110711	0.212
ENSG00000196581	-1.138
ENSG00000232434	0.212
ENSG00000129474	0.212
ENSG00000197976	0.212
ENSG00000292343	0.212
ENSG00000117448	5.429
ENSG00000198074	5.429
ENSG00000227471	5.429
ENSG00000187134	5.217
ENSG00000151632	5.217
ENSG00000196139	5.217
ENSG00000198610	5.217
ENSG00000122787	5.217
ENSG00000108599	0.212
ENSG00000023516	0.212
ENSG00000131016	0.212
ENSG00000118507	3.632
ENSG00000121057	0.212
ENSG00000111254	0.212
ENSG00000147081	0.212
ENSG00000179841	0.212
ENSG00000151320	0.212
ENSG00000105127	0.212
ENSG00000127914	0.212
ENSG00000264006	5.217
ENSG00000165568	5.217
ENSG00000001629	5.429
ENSG00000174574	0.212
ENSG00000135334	0.212
ENSG00000106948	0.212
ENSG00000170776	0.212
ENSG00000011243	0.212
ENSG00000142208	2.871
ENSG00000105221	2.871
ENSG00000117020	2.871
ENSG00000275199	2.871
ENSG00000166971	0.212
ENSG00000204673	0.212
ENSG00000152219	0.212
ENSG00000165092	5.429
ENSG00000128918	5.429
ENSG00000184254	5.429
ENSG00000137124	5.429
ENSG00000144908	5.429
ENSG00000136010	5.429
ENSG00000108602	5.429
ENSG00000072210	7.991
ENSG00000006534	5.429
ENSG00000132746	5.429
ENSG00000159423	5.429
ENSG00000132965	5.147
ENSG00000164904	5.429
ENSG00000118514	5.429
ENSG00000143149	5.429
ENSG00000167701	0.212
ENSG00000166123	0.212
ENSG00000163631	-2.414
ENSG00000111275	5.429
ENSG00000149925	5.429
ENSG00000136872	5.429
ENSG00000109107	5.429
ENSG00000085662	5.429
ENSG00000253710	5.147
ENSG00000182858	2.563
ENSG00000101901	1.585
ENSG00000172339	2.563
ENSG00000033011	5.359
ENSG00000119523	2.585
ENSG00000214160	2.774
ENSG00000120697	2.563
ENSG00000088035	1.826
ENSG00000159063	2.563
ENSG00000086848	1.826
ENSG00000100601	3.632
ENSG00000189046	3.632
ENSG00000166199	3.844
ENSG00000160993	3.844
ENSG00000091542	3.608
ENSG00000239382	3.632
ENSG00000125652	3.632
ENSG00000137760	3.632
ENSG00000196711	-5.521
ENSG00000189292	-5.521
ENSG00000187546	2.563
ENSG00000171094	1.733
ENSG00000116127	0.212
ENSG00000073331	3.632
ENSG00000198796	-1.82
ENSG00000136383	-1.609
ENSG00000127554	2.023
ENSG00000291944	2.023
ENSG00000003393	0.212
ENSG00000099769	-4.437
ENSG00000180318	0.212
ENSG00000052850	0.212
ENSG00000242110	5.429
ENSG00000178522	-4.226
ENSG00000106927	-2.626
ENSG00000145730	0.148
ENSG00000125363	-3.489
ENSG00000099721	-3.7
ENSG00000184675	0.212
ENSG00000165566	0.212
ENSG00000144233	0.212
ENSG00000159461	2.774
ENSG00000181754	-3.484
ENSG00000139211	-3.695
ENSG00000176020	-3.695
ENSG00000135409	1.522
ENSG00000101935	0.212
ENSG00000166126	-3.695
ENSG00000166025	0.212
ENSG00000114019	0.212
ENSG00000126016	0.212
ENSG00000176393	5.429
ENSG00000116748	5.429
ENSG00000116337	5.429
ENSG00000133805	5.429
ENSG00000138792	7.043
ENSG00000078053	0.212
ENSG00000002549	5.429
ENSG00000166825	5.434
ENSG00000148120	5.217
ENSG00000172901	7.043
ENSG00000110497	0.212
ENSG00000163956	-4.226
ENSG00000187689	-3.7
ENSG00000237763	-0.829
ENSG00000174876	-0.829
ENSG00000187733	-0.829
ENSG00000240038	-0.092
ENSG00000243480	-0.829
ENSG00000174945	5.217
ENSG00000196704	5.217
ENSG00000076513	0.212
ENSG00000198720	0.212
ENSG00000118454	0.212
ENSG00000172932	0.212
ENSG00000140350	0.212
ENSG00000136938	0.212
ENSG00000143401	0.212
ENSG00000164236	0.212
ENSG00000272031	0.212
ENSG00000189127	0.212
ENSG00000235711	0.212
ENSG00000174501	0.212
ENSG00000108784	-4.437
ENSG00000176248	0.212
ENSG00000166140	3.844
ENSG00000169083	3.844
ENSG00000120937	-6.258
ENSG00000163273	-5.521
ENSG00000185722	3.844
ENSG00000175206	-5.309
ENSG00000013523	0.212
ENSG00000214274	-0.092
ENSG00000116194	-6.258
ENSG00000136859	-6.258
ENSG00000132855	-6.258
ENSG00000167772	-6.258
ENSG00000187151	-6.258
ENSG00000130812	-6.258
ENSG00000171819	-6.258
ENSG00000130173	-3.7
ENSG00000154188	-6.258
ENSG00000091879	-2.626
ENSG00000101280	-6.258
ENSG00000135744	-6.046
ENSG00000029534	0.212
ENSG00000145362	0.212
ENSG00000151150	0.212
ENSG00000151687	2.563
ENSG00000131503	0.212
ENSG00000154122	2.563
ENSG00000170209	5.217
ENSG00000176915	2.774
ENSG00000103254	2.563
ENSG00000165887	0.212
ENSG00000168096	0.212
ENSG00000165138	0.212
ENSG00000144504	3.632
ENSG00000106524	3.632
ENSG00000163516	1.796
ENSG00000011426	0.212
ENSG00000126457	5.429
ENSG00000160310	5.429
ENSG00000185238	5.429
ENSG00000100462	5.429
ENSG00000198890	5.429
ENSG00000132600	1.796
ENSG00000111218	5.429
ENSG00000160746	2.563
ENSG00000131620	3.849
ENSG00000047617	1.826
ENSG00000134343	1.826
ENSG00000151572	1.826
ENSG00000262139	1.826
ENSG00000171714	1.826
ENSG00000177119	3.637
ENSG00000146205	1.826
ENSG00000074855	2.774
ENSG00000185101	1.826
ENSG00000169418	0.148
ENSG00000159899	-3.484
ENSG00000113389	-0.063
ENSG00000167522	0.212
ENSG00000101745	0.212
ENSG00000132466	0.212
ENSG00000107890	0.212
ENSG00000105186	0.212
ENSG00000206560	0.212
ENSG00000213337	0.212
ENSG00000154945	0.212
ENSG00000186106	2.563
ENSG00000168876	0.212
ENSG00000151458	0.212
ENSG00000139645	0.212
ENSG00000100124	0.212
ENSG00000164512	0.212
ENSG00000230778	0.212
ENSG00000064999	0.212
ENSG00000185046	0.212
ENSG00000175311	0.212
ENSG00000284290	0.212
ENSG00000117601	-2.414
ENSG00000169604	0.148
ENSG00000163297	0.148
ENSG00000274209	2.494
ENSG00000122359	0.212
ENSG00000104537	0.0
ENSG00000135046	2.023
ENSG00000182718	0.212
ENSG00000138772	0.212
ENSG00000196975	0.212
ENSG00000164111	0.212
ENSG00000197043	0.212
ENSG00000138279	0.212
ENSG00000265190	3.632
ENSG00000136250	-1.041
ENSG00000002726	-0.829
ENSG00000131480	5.434
ENSG00000131471	5.434
ENSG00000189221	2.774
ENSG00000069535	2.774
ENSG00000138356	5.429
ENSG00000065609	-0.525
ENSG00000138660	0.212
ENSG00000100280	0.212
ENSG00000072958	0.212
ENSG00000106367	0.212
ENSG00000196961	0.212
ENSG00000183020	3.632
ENSG00000137203	0.212
ENSG00000006125	0.212
ENSG00000008196	0.212
ENSG00000087510	0.212
ENSG00000008197	0.212
ENSG00000116819	0.212
ENSG00000161203	3.844
ENSG00000042753	0.212
ENSG00000132842	0.212
ENSG00000103723	0.212
ENSG00000065000	0.212
ENSG00000177879	0.212
ENSG00000167302	0.212
ENSG00000164978	0.212
ENSG00000081014	0.212
ENSG00000120868	3.632
ENSG00000107282	0.212
ENSG00000034053	0.212
ENSG00000276495	0.212
ENSG00000011132	0.212
ENSG00000166313	0.212
ENSG00000163697	0.212
ENSG00000164162	0.212
ENSG00000141552	3.632
ENSG00000166295	0.212
ENSG00000153107	0.212
ENSG00000053900	0.212
ENSG00000089053	0.212
ENSG00000196510	0.212
ENSG00000154856	-1.875
ENSG00000198768	-1.875
ENSG00000115266	0.212
ENSG00000134982	0.212
ENSG00000171388	-3.7
ENSG00000100823	3.608
ENSG00000291796	3.608
ENSG00000169188	5.217
ENSG00000117362	2.563
ENSG00000138613	2.563
ENSG00000166181	0.212
ENSG00000134817	1.826
ENSG00000178878	2.563
ENSG00000169621	3.844
ENSG00000105290	-0.063
ENSG00000084234	0.148
ENSG00000101474	2.037
ENSG00000118137	-4.226
ENSG00000158874	-5.309
ENSG00000110244	-3.7
ENSG00000110243	-3.489
ENSG00000198670	-4.673
ENSG00000184730	0.212
ENSG00000084674	-6.046
ENSG00000130208	-3.7
ENSG00000234906	-3.7
ENSG00000110245	-4.437
ENSG00000267467	-4.437
ENSG00000189058	-6.046
ENSG00000130203	-0.594
ENSG00000175336	-4.226
ENSG00000091583	-6.258
ENSG00000100342	-4.226
ENSG00000128335	0.212
ENSG00000100336	-3.7
ENSG00000204444	-2.626
ENSG00000206409	-2.626
ENSG00000224290	-2.626
ENSG00000226215	-2.626
ENSG00000235754	-2.626
ENSG00000227567	-2.626
ENSG00000231974	-2.626
ENSG00000244617	3.411
ENSG00000137074	1.796
ENSG00000198931	0.212
ENSG00000184945	2.563
ENSG00000185176	2.563
ENSG00000143595	4.411
ENSG00000178301	2.563
ENSG00000240583	4.622
ENSG00000167580	4.622
ENSG00000165272	4.411
ENSG00000171885	4.622
ENSG00000161798	4.411
ENSG00000086159	2.563
ENSG00000165269	5.359
ENSG00000103375	2.037
ENSG00000103569	5.147
ENSG00000021776	3.844
ENSG00000174225	3.632
ENSG00000169379	3.632
ENSG00000170540	2.563
ENSG00000182196	0.212
ENSG00000177917	2.774
ENSG00000078061	5.429
ENSG00000138085	-3.695
ENSG00000186635	0.212
ENSG00000047365	0.212
ENSG00000120318	0.212
ENSG00000113391	-2.115
ENSG00000173020	5.429
ENSG00000100077	5.217
ENSG00000176261	3.844
ENSG00000198576	0.212
ENSG00000109321	-3.695
ENSG00000119682	1.585
ENSG00000143761	3.844
ENSG00000134287	3.632
ENSG00000168374	3.844
ENSG00000004059	3.632
ENSG00000165527	3.632
ENSG00000101199	0.212
ENSG00000149182	0.212
ENSG00000242247	0.212
ENSG00000164144	0.212
ENSG00000132254	0.212
ENSG00000101246	3.844
ENSG00000214944	0.212
ENSG00000214694	0.212
ENSG00000213214	0.212
ENSG00000074964	0.212
ENSG00000118520	3.844
ENSG00000081181	3.632
ENSG00000134884	0.212
ENSG00000236699	0.212
ENSG00000165801	0.212
ENSG00000076928	0.212
ENSG00000116584	0.212
ENSG00000163947	0.212
ENSG00000050327	0.212
ENSG00000129675	0.212
ENSG00000102606	0.212
ENSG00000173848	0.212
ENSG00000131089	0.212
ENSG00000104728	0.212
ENSG00000274726	0.212
ENSG00000132694	0.212
ENSG00000196914	0.212
ENSG00000198844	0.212
ENSG00000130762	0.212
ENSG00000110237	0.212
ENSG00000104880	0.212
ENSG00000114790	0.212
ENSG00000277101	0.212
ENSG00000153531	0.212
ENSG00000157978	0.212
ENSG00000117713	0.212
ENSG00000049618	0.212
ENSG00000166233	5.429
ENSG00000177479	5.429
ENSG00000116017	0.212
ENSG00000179361	0.212
ENSG00000032219	0.212
ENSG00000054267	0.212
ENSG00000196843	0.212
ENSG00000150347	0.212
ENSG00000189079	0.212
ENSG00000164080	3.844
ENSG00000141622	3.632
ENSG00000152242	0.212
ENSG00000053371	5.429
ENSG00000162482	5.429
ENSG00000175414	3.632
ENSG00000152213	3.632
ENSG00000179674	3.632
ENSG00000185305	3.632
ENSG00000185829	3.632
ENSG00000228696	3.632
ENSG00000275748	3.632
ENSG00000276276	3.632
ENSG00000120805	3.632
ENSG00000213465	3.844
ENSG00000138175	3.844
ENSG00000122644	3.632
ENSG00000188042	3.632
ENSG00000175906	3.632
ENSG00000162980	3.632
ENSG00000165997	3.632
ENSG00000141748	3.632
ENSG00000113966	3.632
ENSG00000143862	6.217
ENSG00000134108	6.429
ENSG00000196503	3.632
ENSG00000126522	5.429
ENSG00000170632	2.774
ENSG00000104442	0.212
ENSG00000165309	0.0
ENSG00000140691	0.212
ENSG00000105676	0.212
ENSG00000125449	0.212
ENSG00000114098	0.212
ENSG00000135931	0.212
ENSG00000120029	2.563
ENSG00000139971	-1.663
ENSG00000146476	3.844
ENSG00000126947	2.563
ENSG00000184867	2.563
ENSG00000102401	2.774
ENSG00000196440	2.563
ENSG00000198960	2.563
ENSG00000172379	0.212
ENSG00000143437	0.212
ENSG00000187051	0.212
ENSG00000128989	0.212
ENSG00000172995	0.212
ENSG00000138071	3.844
ENSG00000106526	-3.7
ENSG00000115091	0.212
ENSG00000136950	0.212
ENSG00000101442	0.0
ENSG00000075089	0.212
ENSG00000113812	3.844
ENSG00000163466	0.212
ENSG00000111229	0.212
ENSG00000241553	0.212
ENSG00000162704	0.212
ENSG00000137486	3.844
ENSG00000141480	0.212
ENSG00000130561	0.212
ENSG00000281857	0.212
ENSG00000100299	-0.829
ENSG00000113273	-0.829
ENSG00000006756	0.991
ENSG00000062096	0.991
ENSG00000141337	0.991
ENSG00000205667	7.991
ENSG00000183876	0.991
ENSG00000180801	0.991
ENSG00000164291	0.991
ENSG00000157399	0.991
ENSG00000117407	-6.258
ENSG00000173409	2.563
ENSG00000099889	0.212
ENSG00000171428	5.429
ENSG00000156006	5.217
ENSG00000214435	0.212
ENSG00000104763	-4.673
ENSG00000188611	5.222
ENSG00000153317	0.212
ENSG00000151693	0.212
ENSG00000100628	0.212
ENSG00000278693	0.212
ENSG00000005981	0.212
ENSG00000102048	0.212
ENSG00000100325	0.212
ENSG00000112249	3.844
ENSG00000139352	0.212
ENSG00000103490	0.212
ENSG00000111875	0.212
ENSG00000105011	0.212
ENSG00000288210	0.212
ENSG00000162174	5.429
ENSG00000141505	3.849
ENSG00000161944	0.217
ENSG00000116539	0.212
ENSG00000129691	0.212
ENSG00000135974	0.212
ENSG00000110881	0.217
ENSG00000108684	0.217
ENSG00000213199	0.005
ENSG00000072182	0.005
ENSG00000256394	0.005
ENSG00000101440	-6.258
ENSG00000172594	-2.626
ENSG00000130768	-2.626
ENSG00000169093	5.429
ENSG00000292339	5.429
ENSG00000196433	5.217
ENSG00000292336	5.217
ENSG00000166311	-2.414
ENSG00000138381	1.585
ENSG00000070669	5.429
ENSG00000169696	0.212
ENSG00000204653	0.212
ENSG00000038002	-0.829
ENSG00000174939	2.774
ENSG00000128203	5.458
ENSG00000198363	3.849
ENSG00000066279	0.212
ENSG00000106819	-6.258
ENSG00000088808	0.212
ENSG00000143514	0.212
ENSG00000134940	-4.437
ENSG00000130707	3.844
ENSG00000105583	2.774
